s11,s22,s12,r_calc,theta_rad,theta_pi_coeff,phi_rad,phi_pi_coeff,se_target
-0.055269565,-0.9301018,-0.24715874,0.96396655,4.6530356,1.4811072,1.8300898,0.5825357,1.0
0.35439485,1.0739064,-0.18413407,1.1457644,1.252044,0.39853796,1.7322048,0.5513779,1.0
0.49136254,-0.5893338,0.20138852,0.79328984,5.4073787,1.721222,1.3141223,0.41829813,1.0
-0.43103242,0.23675543,0.46765682,0.67863464,2.639306,0.8401172,0.81053025,0.25799978,1.0
-0.66152835,-0.079194,-0.45036933,0.8041915,3.2607393,1.0379255,2.1652153,0.6892094,1.0
-0.010032225,0.8536006,-0.2959177,0.9034943,1.5825486,0.50374085,1.9044801,0.6062148,1.0
-0.42313334,-0.96476114,0.31539223,1.0996718,4.299065,1.3684349,1.2799056,0.40740657,1.0
1.1168208,0.78418106,0.0672333,1.3662902,0.61217064,0.19485997,1.5215678,0.48433006,1.0
0.8908439,-0.18543836,-0.047655243,0.91118675,6.0779557,1.9346733,1.6231204,0.51665527,1.0
1.1482409,0.668718,-0.02713235,1.3290511,0.52736634,0.16786592,1.5912126,0.5064987,1.0
0.9265487,-0.13318379,0.01107789,0.9361374,6.1404214,1.9545568,1.5589625,0.49623317,1.0
-0.2398134,0.67203677,0.331508,0.78679186,1.9135567,0.609104,1.1358724,0.3615594,1.0
-0.7420071,-0.845225,-0.34745896,1.1771607,3.9919295,1.2706707,1.8704267,0.5953753,1.0
-0.32647625,0.24186468,-0.50197995,0.6458089,2.5039837,0.7970427,2.461141,0.78340554,1.0
-0.6025234,-0.14060287,0.48370546,0.78534997,3.3708467,1.0729738,0.90725493,0.2887882,1.0
0.034876853,0.98478067,0.14530033,0.996053,1.5353953,0.48873147,1.4243978,0.4533999,1.0
0.345998,-0.7380314,-0.16354175,0.8313548,5.1507764,1.639543,1.7688049,0.5630281,1.0
-0.5049428,0.52276117,-0.26317874,0.77298737,2.3388581,0.7444816,1.9182127,0.61058605,1.0
-0.4130189,-1.0040239,0.2804949,1.1213055,4.322125,1.3757751,1.3179609,0.41951996,1.0
0.4386325,0.08447984,0.52836865,0.6918878,0.19026844,0.060564324,0.70182943,0.22339924,1.0
0.32330105,-0.20949984,-0.5111604,0.64007705,5.7082157,1.8169814,2.4957485,0.79442143,1.0
0.46382728,0.8780496,-0.3746805,1.0613635,1.0848072,0.34530485,1.9315913,0.61484456,1.0
0.058148615,-0.6997904,0.39421666,0.80529165,4.795293,1.5263891,1.0592425,0.33716735,1.0
-0.83462614,0.2370744,0.12822697,0.8770674,2.8648338,0.91190493,1.4240708,0.45329583,1.0
-1.0648117,-0.8702913,-0.108728245,1.3795118,3.8268056,1.21811,1.6496947,0.5251141,1.0
-0.3259511,0.7727918,-0.122006,0.8475475,1.9699397,0.6270513,1.71525,0.54598105,1.0
-0.022420477,-0.9802939,0.14200926,0.99078023,4.689522,1.4927211,1.4269702,0.45421872,1.0
0.82544047,0.18075334,0.3808663,0.9268672,0.21557531,0.06861975,1.1473358,0.3652083,1.0
0.5325269,-0.36334857,-0.36097094,0.7388553,5.6844306,1.8094105,2.0812285,0.6624756,1.0
0.41091102,0.48183593,-0.5154215,0.8165005,0.86467737,0.27523535,2.2539692,0.71746063,1.0
0.10148627,-0.32286006,0.53313416,0.6314824,5.016945,1.5969431,0.5656169,0.18004145,1.0
-0.8307799,0.088155895,0.2761612,0.8799043,3.035876,0.9663493,1.2515473,0.3983799,1.0
-1.0298009,-0.57961375,-0.2584859,1.2096516,3.6542408,1.163181,1.7861432,0.568547,1.0
1.0526867,0.7991409,-0.17745371,1.3335161,0.6493277,0.20668742,1.7042643,0.54248416,1.0
0.8285075,-0.2259522,0.15844843,0.8732611,6.016938,1.9152509,1.3883412,0.44192272,1.0
-0.04121144,0.5594079,0.46986187,0.73171425,1.6443332,0.5234075,0.87351173,0.2780474,1.0
-0.2966258,-0.6145105,-0.48876363,0.83934486,4.262675,1.3568515,2.1923707,0.6978532,1.0
-0.5559741,0.35106707,-0.3523542,0.74599516,2.5783722,0.8207213,2.062726,0.65658605,1.0
-0.8737464,-0.13776813,0.33563945,0.9460796,3.2979803,1.0497797,1.2081296,0.3845596,1.0
0.42364877,1.1420255,0.0062509915,1.2180885,1.21557,0.38692793,1.5656645,0.49836648,1.0
0.5602519,-0.59337896,-0.022932714,0.81639856,5.4690795,1.740862,1.5988902,0.50894254,1.0
0.10169893,1.044179,-0.042970072,1.0499995,1.4737065,0.46909532,1.6117316,0.5130301,1.0
0.38321954,-0.7454015,0.062894,0.8404976,5.187262,1.6511568,1.4958968,0.47615874,1.0
-0.5326911,0.42625856,0.3201456,0.7536242,2.4667308,0.7851848,1.1320466,0.3603416,1.0
-0.96071124,-0.28687245,-0.30018863,1.0466017,3.4317684,1.0923657,1.8617043,0.59259886,1.0
-0.20886889,0.52425075,-0.4366674,0.7135429,1.9499348,0.6206835,2.2293465,0.70962304,1.0
-0.61516786,-0.6190458,0.45430088,0.98388946,3.9301329,1.2510002,1.0908408,0.3472254,1.0
1.0520858,0.70198864,0.21515864,1.282952,0.5883961,0.18729228,1.4022942,0.44636407,1.0
0.8525475,-0.15505756,-0.19742166,0.8887381,6.1032763,1.9427332,1.7948021,0.57130325,1.0
-0.79440016,0.19406791,-0.24296674,0.8530925,2.9019907,0.9237323,1.8596015,0.5919295,1.0
-1.0313952,-0.7428738,0.22402315,1.290668,3.7657876,1.1986874,1.3963413,0.44446924,1.0
0.14923963,0.33045036,0.5531264,0.66137636,1.1465919,0.36497152,0.5802489,0.18469895,1.0
0.006111653,-0.13129893,-0.57210743,0.58701247,4.758903,1.5148058,2.9157631,0.9281162,1.0
0.7332845,0.09537147,-0.41758534,0.8492228,0.12933467,0.041168503,2.0848677,0.663634,1.0
0.5150236,-0.30713242,0.40093225,0.7213364,5.7454567,1.8288356,0.9814489,0.31240487,1.0
-0.53934455,0.60075283,0.089797415,0.81231767,2.3023841,0.7328716,1.4600253,0.46474048,1.0
-0.38053125,-1.1161883,-0.10655844,1.1840756,4.383826,1.3954151,1.6609112,0.52868444,1.0
1.1350331,0.45224556,-0.08263858,1.2246041,0.37916306,0.120691344,1.6383295,0.5214965,1.0
0.5704201,-0.5668644,0.09989168,0.81036574,5.5009136,1.7509952,1.4472146,0.4606627,1.0
-0.31474766,0.47169542,0.42030638,0.7058471,2.1592157,0.68729967,0.9329535,0.2969683,1.0
-0.14118506,-0.7761312,-0.40301585,0.8858525,4.532448,1.4427229,2.043109,0.65034175,1.0
-0.26026517,0.025355337,-0.5552837,0.6137759,3.044478,0.9690874,2.701474,0.85990584,1.0
-0.10930739,-0.05619842,0.5747569,0.58775157,3.6164818,1.1511619,0.21067056,0.06705852,1.0
0.7965337,0.99537337,0.23637158,1.2965746,0.8959115,0.2851775,1.3874664,0.44164428,1.0
0.2349511,-0.786739,-0.21679051,0.84921044,5.002597,1.592376,1.8289386,0.58216923,1.0
-0.11334323,0.8712356,-0.20764807,0.9027823,1.7001646,0.5411792,1.8028833,0.57387555,1.0
-0.6455904,-1.0825301,0.19167045,1.2749102,4.1746416,1.3288296,1.4198838,0.45196307,1.0
0.68022865,0.61071414,0.43959925,1.014362,0.73160225,0.23287623,1.1225619,0.35732254,1.0
0.5088149,-0.17348203,-0.4556099,0.7046765,5.9545927,1.8954057,2.273852,0.7237896,1.0
0.22478485,0.92000246,-0.3213875,1.0001113,1.3311605,0.42372155,1.8979529,0.6041372,1.0
0.40964466,-0.56872225,0.30318978,0.7636608,5.3366027,1.6986934,1.162527,0.3700438,1.0
-0.77556545,0.3502779,0.03714944,0.8518078,2.717374,0.864967,1.5271701,0.4861133,1.0
-1.0182426,-0.047426283,-0.055450644,1.0208535,3.1881356,1.0148151,1.625141,0.51729846,1.0
-0.6225395,0.53092366,-0.0038140477,0.8181992,2.4354548,0.77522933,1.5754579,0.5014838,1.0
-1.1282991,-0.35470617,0.021128835,1.1829293,3.4461825,1.0969539,1.5529339,0.49431422,1.0
0.087339334,0.82285714,0.35923335,0.90209234,1.4650507,0.4663401,1.1612183,0.36962724,1.0
0.33075196,-0.587628,-0.3420221,0.75609696,5.225052,1.6631856,2.0401974,0.64941496,1.0
0.6503124,0.27430552,-0.47617733,0.85140747,0.399162,0.12705721,2.1643164,0.6889233,1.0
0.5067464,-0.011606969,0.49571213,0.7089832,6.2602844,1.9927104,0.79653597,0.25354525,1.0
-0.18535505,0.8463364,0.17558044,0.88400805,1.7864009,0.568629,1.3708482,0.43635452,1.0
-0.7422787,-1.0878576,-0.15607868,1.3261871,4.1136203,1.3094059,1.6887596,0.53754884,1.0
0.6352463,1.0059849,-0.2729497,1.2206739,1.0075601,0.32071635,1.7963088,0.5717828,1.0
0.12987109,-0.8235286,0.25689274,0.87238735,4.8688016,1.5497876,1.2718945,0.40485656,1.0
-0.34420058,0.12769817,0.5232161,0.63916814,2.786334,0.88691765,0.6118458,0.19475655,1.0
-0.36744303,-0.34694555,-0.53916514,0.7389754,3.8983064,1.2408694,2.3885505,0.7602992,1.0
-0.36866274,0.48561355,-0.386971,0.72213525,2.22014,0.70669246,2.136335,0.6800165,1.0
-0.23442522,-0.85949135,0.36869404,0.96416587,4.446117,1.4152429,1.1784074,0.37509874,1.0
1.0131793,0.07467358,0.120484464,1.0230469,0.073569216,0.023417808,1.4527522,0.46242538,1.0
0.74106896,-0.3577371,-0.13872395,0.8345078,5.833448,1.8568441,1.7378061,0.55316085,1.0
0.99622273,0.0505482,-0.13582163,1.0067086,0.05069638,0.016137158,1.7061256,0.54307663,1.0
0.7416,-0.36738196,0.11917695,0.8361478,5.8232317,1.8535922,1.4277784,0.45447597,1.0
-0.3851851,0.50350064,0.36705068,0.7325344,2.2238374,0.7078694,1.0459621,0.33294007,1.0
-0.21262155,-0.830313,-0.38380325,0.93911266,4.461702,1.4202038,1.9918115,0.6340133,1.0
-0.2939585,0.11000302,-0.5382538,0.62308055,2.7835124,0.88601947,2.6136775,0.83195937,1.0
-0.454639,-0.41679826,0.5193186,0.8062934,3.8835948,1.2361866,0.8709746,0.27723983,1.0
0.6214946,1.0303178,0.25332886,1.2296283,1.0280223,0.32722965,1.3632897,0.43394858,1.0
0.13377374,-0.8072607,-0.27230155,0.86238813,4.87661,1.552273,1.8920465,0.6022571,1.0
-0.17521217,0.8638412,-0.15462166,0.89489037,1.7709107,0.56369835,1.7444506,0.55527586,1.0
-0.7406479,-1.0771168,0.17226377,1.3184896,4.1100197,1.3082598,1.4397694,0.4582928,1.0
0.60019827,0.26035386,0.4926939,0.8190051,0.40928364,0.13027902,0.9253236,0.29453963,1.0
0.56853485,-7.1199516e-05,-0.4749483,0.7408156,6.28306,1.9999601,2.2667472,0.72152805,1.0
0.0975204,0.8543914,-0.33853886,0.92417717,1.457148,0.4638246,1.9458407,0.6193803,1.0
0.31120536,-0.58050734,0.35847148,0.7498929,5.2044916,1.6566411,1.0723855,0.3413509,1.0
-0.63050395,0.5217909,0.02006634,0.81865966,2.4502609,0.7799422,1.5462826,0.49219704,1.0
-1.1299068,-0.358839,-0.0001006713,1.1855187,3.4491014,1.0978831,1.5708812,0.500027,1.0
-0.7685536,0.35553402,-0.056785695,0.848707,2.708309,0.86208147,1.6377549,0.52131355,1.0
-1.0102667,-0.02585647,0.040061682,1.0113912,3.1671808,1.008145,1.5311755,0.48738828,1.0
0.21399629,0.93412566,0.30633,1.006093,1.345595,0.42831618,1.2614093,0.40151903,1.0
0.39987868,-0.5530847,-0.32302096,0.7550816,5.338383,1.6992601,2.0128493,0.6407098,1.0
0.64338374,0.5585947,-0.45949972,0.96804476,0.7149736,0.22758317,2.065383,0.6574318,1.0
0.5341621,-0.18449552,0.44048524,0.7165159,5.950621,1.8941414,0.90871483,0.2892529,1.0
-0.12258238,0.8755983,0.19232632,0.90481395,1.7098907,0.5442751,1.3566034,0.43182024,1.0
-0.60795254,-1.0713952,-0.21123728,1.249846,4.1962547,1.3357093,1.7406222,0.55405724,1.0
0.8090888,1.0075814,-0.2201347,1.3108411,0.8942282,0.28464168,1.7395298,0.5537095,1.0
0.22092855,-0.78042936,0.2378385,0.8452494,4.988257,1.5878115,1.2855617,0.409207,1.0
-0.06670636,0.005096719,0.57595843,0.5798308,3.0653355,0.97572654,0.11563657,0.036808264,1.0
-0.29410538,-0.15456024,-0.5582921,0.6496745,3.6254525,1.1540173,2.6047766,0.8291261,1.0
-0.31835306,0.5002914,-0.40377,0.7174053,2.1375055,0.6803891,2.1685896,0.6902835,1.0
-0.1419264,-0.7389184,0.4237643,0.8635506,4.522627,1.4395968,1.0578768,0.33673266,1.0
1.1289184,0.45514098,0.103612766,1.221616,0.3832323,0.12198663,1.4858782,0.4729697,1.0
0.58254915,-0.55987006,-0.0837264,0.812298,5.5176363,1.7563181,1.6740533,0.5328677,1.0
-0.5272386,0.6072985,-0.104907624,0.8110472,2.2857451,0.72757524,1.7005081,0.54128855,1.0
-0.38815042,-1.1238523,0.08663933,1.1921455,4.3798404,1.3941464,1.4980571,0.47684637,1.0
0.77233905,0.10810804,0.39803734,0.87557334,0.13907127,0.04426776,1.0988711,0.34978154,1.0
0.50412613,-0.28603998,-0.4162682,0.71361136,5.767083,1.8357196,2.1936142,0.6982491,1.0
0.092889145,0.20081033,-0.5685361,0.6100709,1.1375372,0.36208934,2.7704625,0.88186556,1.0
0.0073296325,-0.28656128,0.55248785,0.6224258,4.7379613,1.5081398,0.47860882,0.15234591,1.0
-0.814726,0.18662326,0.22311923,0.8650947,2.9164147,0.9283236,1.3099349,0.41696522,1.0
-1.0178754,-0.73587143,-0.23905955,1.2785642,3.7675548,1.1992499,1.7588784,0.55986834,1.0
1.0740597,0.683411,-0.19439599,1.2878062,0.5666751,0.18037829,1.7223269,0.5482336,1.0
0.8378424,-0.16091073,0.21393922,0.8795693,6.093442,1.9396027,1.3251001,0.42179245,1.0
-0.19985686,0.49573928,0.4528513,0.700553,1.9540145,0.62198216,0.8679138,0.27626553,1.0
-0.64727134,-0.67353046,-0.43334112,1.0297514,3.9468696,1.2563276,2.0051465,0.6382579,1.0
-0.5467085,0.43897733,-0.29911873,0.7622751,2.465058,0.78465235,1.9740386,0.628356,1.0
-0.9368656,-0.26519445,0.31644186,1.023807,3.4174418,1.0878055,1.2565672,0.39997777,1.0
0.07881653,1.0317537,0.05941821,1.0364642,1.4945536,0.47573116,1.5134372,0.481742,1.0
0.39045236,-0.7430263,-0.042198572,0.84042954,5.1962194,1.654008,1.6210282,0.5159893,1.0
0.42715418,1.1415391,-0.026083091,1.2191195,1.2127347,0.38602543,1.592193,0.5068108,1.0
0.55203533,-0.60219455,0.007876486,0.816972,5.4543576,1.7361759,1.5611552,0.4969311,1.0
-0.57897973,0.34922138,0.3369643,0.75545883,2.5988479,0.8272389,1.1084613,0.35283417,1.0
-0.849126,-0.14069876,-0.35527444,0.931145,3.305799,1.0522685,1.9622644,0.62460816,1.0
-0.026215402,0.5168549,-0.48942968,0.71229744,1.6214739,0.51613116,2.328306,0.7411228,1.0
-0.32735276,-0.6608535,0.4734431,0.87637633,4.2524695,1.353603,1.0000882,0.31833795,1.0
1.0596336,0.8105856,0.16232808,1.3439579,0.65301186,0.20786013,1.4497172,0.46145928,1.0
0.82731026,-0.21184029,-0.17834772,0.8724256,6.032512,1.9202082,1.7766751,0.5655332,1.0
-0.84124297,0.09600619,-0.25969765,0.88563526,3.02796,0.9638296,1.8684033,0.5947312,1.0
-1.0098716,-0.5413523,0.2791615,1.1793363,3.6336708,1.1566333,1.3318174,0.42393062,1.0
0.33033553,0.3991858,0.5364682,0.74583447,0.8794968,0.27995253,0.7680225,0.24446914,1.0
0.118782714,-0.37405124,-0.51689637,0.64900345,5.0198746,1.5978757,2.4921918,0.79328924,1.0
0.8466889,0.17171927,-0.36470222,0.9377512,0.20009862,0.06369337,1.9702462,0.6271488,1.0
0.51020104,-0.35080603,0.38194612,0.72749764,5.680841,1.8082678,1.0180653,0.32406026,1.0
-0.33000764,0.76083934,0.14275323,0.84152246,1.9800478,0.63026875,1.4003352,0.44574052,1.0
-0.000100063204,-0.9761496,-0.12547188,0.9841805,4.7122865,1.4999673,1.698633,0.5406917,1.0
-0.83489096,0.245687,-0.111763336,0.87743723,2.855397,0.90890104,1.698518,0.5406551,1.0
-1.070345,-0.8360625,0.12940405,1.3643256,3.8047118,1.2110773,1.4758052,0.46976337,1.0
0.42670706,0.8407611,0.39572743,1.0225254,1.1011472,0.350506,1.1734098,0.37350795,1.0
0.06325817,-0.7222906,-0.37797877,0.8176633,4.799746,1.5278065,2.0513463,0.6529638,1.0
0.4994665,0.08898605,-0.51220447,0.7209291,0.17631224,0.056121927,2.360974,0.75152135,1.0
0.26933107,-0.17531852,0.5321358,0.62164646,5.706149,1.8163236,0.5432943,0.17293595,1.0
-0.49830738,0.5071036,0.28392616,0.7655576,2.347446,0.7472152,1.1908454,0.37905785,1.0
-0.39381033,-1.0182848,-0.26395744,1.1232382,4.3433666,1.3825365,1.8080118,0.575508,1.0
0.038865414,0.9770657,-0.16513263,0.9916837,1.5310396,0.48734504,1.7380931,0.5532522,1.0
0.33780676,-0.752113,0.14848545,0.8377561,5.1345305,1.6343718,1.3926132,0.4432825,1.0
-0.3622498,0.25622156,0.48658997,0.65851665,2.52598,0.80404437,0.73933285,0.23533694,1.0
-0.5422864,-0.13190001,-0.50334066,0.7515477,3.380189,1.0759475,2.3046534,0.73359394,1.0
-0.21998611,0.66068286,-0.35107607,0.7798398,1.8922179,0.6023116,2.0377746,0.6486438,1.0
-0.7682461,-0.85993916,0.33213836,1.2000055,3.9832478,1.2679071,1.290354,0.41073242,1.0
1.1488931,0.672431,0.01200666,1.3312637,0.5295301,0.16855466,1.5617772,0.4971291,1.0
0.9327117,-0.120719925,-0.030977387,0.9410016,6.154472,1.9590292,1.6037219,0.5104805,1.0
1.1287928,0.7590541,-0.04647044,1.3610642,0.5919942,0.18843761,1.6049458,0.5108701,1.0
0.8840072,-0.19167133,0.06417287,0.90682125,6.0696692,1.9320357,1.4999703,0.47745538,1.0
-0.011934664,0.8352644,0.31210166,0.89174914,1.5850838,0.50454783,1.2132379,0.3861856,1.0
-0.41601774,-0.98911434,-0.29443225,1.1127031,4.3142543,1.3732698,1.8385957,0.58524317,1.0
-0.46467057,0.25718147,-0.44662973,0.6939302,2.6360888,0.8390931,2.2700195,0.72256964,1.0
-0.6183091,-0.064082325,0.46662262,0.77727044,3.2448652,1.0328727,0.9268765,0.29503393,1.0
0.3225813,1.0564198,0.20058227,1.1226375,1.2744355,0.40566543,1.3911613,0.4428204,1.0
0.50389946,-0.59162253,-0.18069288,0.7978608,5.4178834,1.7245657,1.7992501,0.5727191,1.0
-0.3315423,0.69388086,-0.2439659,0.8067901,2.0165339,0.64188266,1.8779962,0.59778476,1.0
-0.058602516,-0.9471852,0.22723943,0.97582364,4.6505976,1.4803312,1.3357693,0.42518857,1.0
0.35301736,0.09429604,0.54765415,0.6583601,0.26102042,0.08308538,0.58837104,0.1872843,1.0
0.13925605,-0.10359507,-0.56434315,0.59042984,5.643588,1.7964098,2.8432245,0.90502644,1.0
0.64437884,0.6874133,-0.43019122,1.0357729,0.81770015,0.26028204,1.9991058,0.63633513,1.0
0.20619333,-0.5758146,0.41117424,0.736982,5.0562525,1.6094551,0.9789235,0.311601,1.0
-0.9151647,0.13904172,0.072788924,0.92852426,2.990815,0.9520059,1.4923238,0.4750214,1.0
-1.1297123,-0.6974724,-0.09169797,1.3308367,3.6947005,1.1760596,1.6397535,0.5219497,1.0
0.6318442,1.1415575,-0.07938485,1.3071659,1.0652752,0.3390876,1.6315643,0.519343,1.0
0.096749924,-0.93326557,0.09892999,0.9434682,4.815688,1.5328811,1.4657454,0.46656126,1.0
-0.5674493,0.17329147,0.42803323,0.7316017,2.8452013,0.9056557,0.9458384,0.3010697,1.0
-0.7559613,-0.64389914,-0.40852553,1.0737674,3.8471088,1.2245728,1.96109,0.6242343,1.0
-0.15241271,0.2266452,-0.54493386,0.60954946,2.1628077,0.68844306,2.6769786,0.8521087,1.0
-0.05405977,-0.24929725,0.56225896,0.6174194,4.4988465,1.4320273,0.4259184,0.13557403,1.0
0.9068726,0.012985739,0.2511241,0.9410897,0.014318275,0.0045576487,1.3006797,0.4140192,1.0
0.72333723,-0.30425185,-0.23390694,0.8188396,5.8850284,1.8732626,1.8604879,0.59221166,1.0
-0.5565106,0.5216924,-0.20640227,0.79023343,2.3884761,0.76027554,1.8350527,0.5841154,1.0
-1.0773137,-0.38581803,0.188137,1.1596792,3.4854918,1.1094664,1.4078442,0.4481307,1.0
0.10359809,0.6817495,0.4453886,0.82090557,1.4199909,0.45199713,0.9973175,0.317456,1.0
0.26027068,-0.4215544,-0.46362084,0.6785228,5.2655096,1.6760638,2.3230414,0.73944706,1.0
0.97486836,0.4658247,-0.3091692,1.1238089,0.44575763,0.14188905,1.8494987,0.5887137,1.0
0.8345371,-0.051661976,0.29312402,0.88602644,6.2213593,1.9803201,1.2336135,0.39267135,1.0
-0.22989437,0.86056256,0.053981774,0.8923751,1.8318446,0.58309424,1.5102671,0.48073295,1.0
-0.8207638,-1.1032687,-0.06992346,1.3768604,4.0727787,1.2964057,1.6216029,0.51617223,1.0
-0.16195485,0.90884584,-0.013880548,0.9232674,1.7471436,0.5561331,1.585831,0.50478566,1.0
-0.7392711,-1.1356465,0.033346385,1.3554802,4.1353326,1.3163172,1.5461928,0.49216843,1.0
0.80905074,0.7950373,0.34475982,1.1855407,0.7766623,0.24721928,1.2757294,0.40607727,1.0
0.6666304,-0.25783333,-0.32519045,0.7852534,5.914135,1.8825276,1.997774,0.6359112,1.0
0.18398581,0.62513703,-0.47971144,0.8091787,1.2845653,0.40888983,2.205374,0.70199233,1.0
0.25712633,-0.32916486,0.49695727,0.64917636,5.3755283,1.7110838,0.69894767,0.22248195,1.0
-0.7202811,0.3655719,0.16756882,0.8249406,2.6719308,0.85050195,1.3662446,0.43488914,1.0
-1.0065929,-0.08818548,-0.15028995,1.021564,3.2289774,1.0278155,1.7184498,0.5469996,1.0
0.9855426,0.32818252,-0.28544694,1.0772548,0.32144764,0.102319956,1.8389757,0.5853641,1.0
0.54030263,-0.48270833,0.2672434,0.77223915,5.5540266,1.7679015,1.2174249,0.38751835,1.0
-0.2028634,0.34658825,0.5061004,0.6460763,2.1003482,0.6685616,0.67076784,0.21351203,1.0
-0.0574898,-0.44407326,-0.5244119,0.68957525,4.583645,1.4590194,2.434857,0.775039,1.0
-0.7257588,0.028888214,-0.387932,0.8234389,3.1018095,0.9873366,2.0613475,0.65614724,1.0
-0.8816306,-0.39599732,0.37194845,1.0355829,3.5637517,1.1343774,1.2034199,0.38306046,1.0
0.778407,1.1004727,0.11497544,1.3528403,0.95516205,0.3040375,1.4857055,0.47291473,1.0
0.2075959,-0.8533842,-0.13099647,0.88798684,4.951016,1.5759573,1.7188575,0.54712933,1.0
-0.3014424,0.7883351,-0.12912862,0.85382307,1.9360201,0.6162543,1.7226148,0.5483253,1.0
-0.937588,-1.0192754,0.11205198,1.3894421,3.968711,1.2632799,1.4900634,0.4743019,1.0
0.86498725,0.53056985,0.3782542,1.0829513,0.550203,0.17513506,1.2139928,0.3864259,1.0
0.6662085,-0.11187786,-0.3954388,0.78276575,6.1168056,1.9470396,2.1003885,0.6685744,1.0
0.023648098,0.400407,-0.53184706,0.6661428,1.5118047,0.48122236,2.4954262,0.7943188,1.0
0.1733191,-0.34872904,0.51247996,0.6436514,5.1736355,1.6468192,0.6497959,0.20683645,1.0
-0.576092,0.44789588,0.26424614,0.776092,2.4807396,0.78964394,1.2233658,0.38940942,1.0
-0.9683805,-0.24901733,-0.28365073,1.0393403,3.3932877,1.080117,1.8472173,0.58798754,1.0
1.0213909,0.12189032,-0.14877383,1.0393413,0.11877586,0.037807528,1.7144322,0.5457207,1.0
0.7042049,-0.38717934,0.16485748,0.8203599,5.7804875,1.8399863,1.3684611,0.4355947,1.0
-0.25763315,0.30825785,0.5030523,0.6437852,2.2669718,0.7215995,0.67389375,0.21450704,1.0
-0.20015833,-0.60884196,-0.48686513,0.80485374,4.394767,1.3988976,2.2204509,0.70679146,1.0
-0.7313573,0.1513717,-0.33241355,0.8174935,2.9375007,0.93503547,1.9895536,0.6332946,1.0
-0.8927158,-0.6283963,0.35078764,1.1466801,3.7549415,1.195235,1.2598962,0.4010374,1.0
0.5050501,1.150225,0.030702207,1.2565969,1.1570537,0.36830163,1.5463611,0.492222,1.0
0.01132168,-0.9940642,-0.012295053,0.9942047,4.723778,1.5036252,1.5831634,0.5039365,1.0
0.92297065,1.0521165,-0.063897416,1.4010378,0.8506927,0.27078387,1.6164194,0.51452225,1.0
0.29223958,-0.8179278,0.046759114,0.8698254,5.055546,1.6092302,1.5170135,0.48288038,1.0
-0.7963671,0.11542299,0.29470772,0.85695726,2.997658,0.9541842,1.2197292,0.38825184,1.0
-0.96760297,-0.562073,-0.31181297,1.1616405,3.6678438,1.1675109,1.8425536,0.586503,1.0
-0.2122489,0.4540636,-0.466334,0.68460995,2.008061,0.6391856,2.3201523,0.7385274,1.0
-0.023578761,-0.64456934,0.44690514,0.78469723,4.6758246,1.4883611,0.96486783,0.30712697,1.0
1.0480988,0.24502708,0.18098152,1.0914686,0.2296578,0.07310235,1.4042122,0.44697464,1.0
0.619999,-0.45898196,-0.20030685,0.79698557,5.6459246,1.7971536,1.824851,0.5808681,1.0
-0.63968605,0.41350177,-0.22752783,0.79495335,2.5677428,0.81733793,1.8610709,0.5923972,1.0
-0.98693377,-0.1912818,0.24369071,1.0344138,3.3330333,1.0609374,1.3329775,0.42429993,1.0
0.10094462,0.24511111,0.5640548,0.62323916,1.1801317,0.37564757,0.43932855,0.13984261,1.0
0.17872354,-0.1851627,-0.54792935,0.60535437,5.4800935,1.7443678,2.702501,0.8602328,1.0
0.760761,0.62133723,-0.4114494,1.064945,0.68485993,0.21799769,1.9674754,0.62626684,1.0
0.571236,-0.162509,0.42990285,0.7331686,6.006021,1.9117758,0.94423485,0.30055928,1.0
-0.07964784,0.94514704,0.09142282,0.95289284,1.654868,0.5267608,1.4747062,0.46941355,1.0
-0.60312617,-1.144865,-0.073077284,1.2960777,4.2275243,1.3456627,1.6272097,0.5179569,1.0
1.136722,0.53131455,-0.099205144,1.2586793,0.4372369,0.13917683,1.649695,0.52511424,1.0
0.9723146,-0.03555566,0.079096474,0.97617424,6.2466335,1.9883652,1.4896804,0.47417998,1.0
-0.14562249,0.6229547,0.4082504,0.7589116,1.8004338,0.57309586,1.0028026,0.31920198,1.0
-0.55228966,-0.74609584,-0.4283216,1.022322,4.075164,1.2971649,2.0031064,0.6376085,1.0
-0.13829812,0.12131545,-0.5625473,0.5918643,2.4215167,0.77079266,2.8255305,0.8993943,1.0
-0.37794384,-0.13503101,0.54465866,0.67655593,3.4847364,1.109226,0.6350433,0.20214057,1.0
0.14158493,0.9770112,0.23361854,1.0144825,1.4268818,0.45419058,1.3384274,0.42603466,1.0
0.37753648,-0.64997774,-0.2513993,0.7925948,5.238605,1.6674998,1.8935564,0.60273767,1.0
-0.4900153,0.6000087,-0.18784836,0.7971276,2.2556257,0.71798795,1.8086904,0.575724,1.0
-0.2976231,-1.0462625,0.2066777,1.1072309,4.4352465,1.4117827,1.3830333,0.44023314,1.0
0.6196697,0.052208997,0.46390948,0.77584034,0.08405443,0.026755355,0.9298622,0.29598433,1.0
0.47414422,-0.24976784,-0.44511318,0.69665086,5.798347,1.8456712,2.2639067,0.72062385,1.0
0.6342302,0.98121846,-0.29284856,1.2044907,0.9969772,0.3173477,1.8163884,0.57817435,1.0
0.1474348,-0.7607913,0.30945787,0.8344487,4.9038076,1.5609304,1.1908689,0.3790653,1.0
